,ID,Host Type,Repository Name with Owner,Repository ID,Manifest Platform,Manifest Filepath,Git branch,Manifest kind,Optional,Dependency Project Name,Dependency Requirements,Dependency Kind,Dependency Project ID
5691,63112483,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,watchify,2.1.1,runtime,329831.0
5692,63112400,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,vm-browserify,0.0.4,runtime,329002.0
5693,63112333,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,source-map,0.5.5,runtime,316107.0
5694,63112254,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,vinyl-sourcemaps-apply,0.2.1,runtime,328816.0
5695,63112137,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,vinyl,0.4.6,runtime,328786.0
5696,63112065,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,through2,0.6.5,runtime,322908.0
5697,63111999,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,strip-bom,1.0.0,runtime,318980.0
5698,63111926,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,readable-stream,1.0.34,runtime,305591.0
5699,63111783,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,graceful-fs,3.0.8,runtime,153083.0
5700,63111704,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,clone,0.2.0,runtime,136147.0
5701,63111603,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,vinyl-fs,0.3.14,runtime,328795.0
5702,63111519,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,vhost,3.0.2,runtime,328583.0
5703,63111437,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,verror,1.3.6,runtime,328459.0
5704,63111353,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,vary,1.0.1,runtime,328203.0
5705,63111269,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,validate-npm-package-license,3.0.1,runtime,778369.0
5706,63111190,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,v8flags,2.0.11,runtime,327909.0
5707,63111092,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,uuid,2.0.2,runtime,327739.0
5708,63111011,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,utils-merge,1.0.0,runtime,327706.0
5709,63110931,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,async,0.2.10,runtime,268616.0
5710,63110850,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,utile,0.2.1,runtime,327677.0
5711,63110773,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,util-deprecate,1.0.2,runtime,327651.0
5712,63110704,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,util,0.10.3,runtime,327645.0
5713,63110629,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,lru-cache,2.2.4,runtime,167860.0
5714,63110564,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,useragent,2.1.9,runtime,327539.0
5715,63110494,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,user-home,1.1.1,runtime,327530.0
5716,63110415,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,punycode,1.3.2,runtime,302787.0
5717,63110331,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,url,0.10.3,runtime,327304.0
5718,63110241,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,unreachable-branch-transform,0.5.1,runtime,327007.0
5719,63110169,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,unpipe,1.0.0,runtime,827866.0
5720,63110088,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,mime,1.2.11,runtime,295100.0
5721,63110010,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,unirest,0.3.8,runtime,326880.0
5722,63109937,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,unique-stream,1.0.0,runtime,326870.0
5723,63109865,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,umd,2.0.0,runtime,326523.0
5724,63109794,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,uid-safe,2.1.0,runtime,326445.0
5725,63109722,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,uglify-to-browserify,1.0.2,runtime,326395.0
5726,63109639,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,uglify-save-license,0.4.1,runtime,326393.0
5727,63109556,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,source-map,0.1.34,runtime,316107.0
5728,63109432,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,async,0.2.10,runtime,268616.0
5729,63109347,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,uglify-js,2.4.24,runtime,326385.0
5730,63109279,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,typedarray,0.0.6,runtime,326073.0
5731,63109130,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,type-is,1.6.12,runtime,326027.0
5732,63109054,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,tweetnacl,0.13.3,runtime,325810.0
5733,63108991,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,tunnel-agent,0.4.2,runtime,325543.0
5734,63108926,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,tty-browserify,0.0.0,runtime,325439.0
5735,63108864,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,trim-right,1.0.1,runtime,605605.0
5736,63108801,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,trim-newlines,1.0.0,runtime,995204.0
5737,63108724,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,tough-cookie,2.2.2,runtime,324400.0
5738,63108660,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,to-fast-properties,1.0.2,runtime,697203.0
5739,63108583,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,tinycolor,0.0.1,runtime,323582.0
5740,63108514,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,process,0.5.2,runtime,302142.0
5741,63108438,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,timers-browserify,1.0.3,runtime,323381.0
5742,63108367,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,time-stamp,1.0.1,runtime,775198.0
5743,63108268,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,tildify,1.2.0,runtime,323166.0
5744,63108160,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,readable-stream,2.0.6,runtime,305591.0
5745,63107988,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,isarray,1.0.0,runtime,160694.0
5746,63107909,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,through2,2.0.1,runtime,322908.0
5747,63107834,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,through,2.3.8,runtime,322898.0
5748,63107758,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,throttleit,1.0.0,runtime,322895.0
5749,63107687,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,acorn,2.7.0,runtime,260346.0
5750,63107607,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,syntax-error,1.1.6,runtime,320564.0
5751,63107535,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,supports-color,2.0.0,runtime,319877.0
5752,63107458,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,minimist,0.0.10,runtime,170706.0
5753,63107390,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,subarg,0.0.1,runtime,319362.0
5754,63107320,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,strip-indent,1.0.1,runtime,318992.0
5755,63107245,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,strip-bom,2.0.0,runtime,318980.0
5756,63107147,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,strip-ansi,3.0.1,runtime,318977.0
5757,63107076,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,stringstream,0.0.5,runtime,318962.0
5758,63106992,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,string_decoder,0.10.31,runtime,318825.0
5759,63106914,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,through2,1.1.1,runtime,322908.0
5760,63106828,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,stream-splicer,1.3.2,runtime,318583.0
5761,63106756,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,stream-counter,0.2.0,runtime,318463.0
5762,63106648,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,stream-consume,0.1.0,runtime,318458.0
5763,63106574,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,xtend,3.0.0,runtime,332990.0
5764,63106493,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,through2,0.5.1,runtime,322908.0
5765,63106397,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,readable-stream,1.0.34,runtime,305591.0
5766,63106281,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,stream-combiner2,1.0.2,runtime,318454.0
5767,63106172,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,stream-combiner,0.0.4,runtime,318453.0
5768,63106081,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,process,0.5.2,runtime,302142.0
5769,63105959,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,stream-browserify,0.1.3,runtime,318439.0
5770,63105843,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,statuses,1.2.1,runtime,317951.0
5771,63105712,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,assert-plus,1.0.0,runtime,268326.0
5772,63105636,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,asn1,0.2.3,runtime,268017.0
5773,63105519,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,sshpk,1.8.2,runtime,984248.0
5774,63105398,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,spdx-license-ids,1.2.1,runtime,776775.0
5775,63105180,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,spdx-expression-parse,1.0.2,runtime,915187.0
5776,63104938,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,spdx-exceptions,1.0.4,runtime,915090.0
5777,63104869,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,spdx-correct,1.0.2,runtime,773045.0
5778,63104756,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,sparkles,1.0.0,runtime,316307.0
5779,63104637,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,source-map,0.1.32,runtime,316107.0
5780,63104516,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,source-map-support,0.2.10,runtime,316119.0
5781,63104300,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,source-map,0.1.43,runtime,316107.0
5782,63104215,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,uglify-js,1.2.5,runtime,326385.0
5783,63104138,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,socket.io-client,0.9.16,runtime,315595.0
5784,63104024,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,socket.io,0.9.16,runtime,315586.0
5785,63103899,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,sntp,0.2.4,runtime,315476.0
5786,63103773,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,slash,1.0.0,runtime,314667.0
5787,63103667,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,signal-exit,2.1.2,runtime,790842.0
5788,63103503,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,sigmund,1.0.1,runtime,313336.0
5789,63103323,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,shell-quote,0.0.1,runtime,312803.0
5790,63103242,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,shebang-regex,1.0.0,runtime,605649.0
5791,63103167,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,shasum,1.0.2,runtime,312738.0
5792,63103061,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,shallow-copy,0.0.1,runtime,312639.0
5793,63102985,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,sha.js,2.4.5,runtime,312586.0
5794,63102833,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,set-immediate-shim,1.0.1,runtime,312433.0
5795,63102739,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,serve-static,1.10.2,runtime,312245.0
5796,63102637,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,serve-index,1.7.3,runtime,312235.0
5797,63102517,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,serve-favicon,2.3.0,runtime,312231.0
5798,63102429,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,sequencify,0.0.7,runtime,312123.0
5799,63102342,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,depd,1.1.0,runtime,141222.0
5800,63102273,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,send,0.13.1,runtime,311822.0
5801,63102191,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,semver,4.3.6,runtime,311796.0
5802,63102121,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,scmp,1.0.0,runtime,310967.0
5803,63102031,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,uglify-js,2.2.5,runtime,326385.0
5804,63101945,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,ruglify,1.0.0,runtime,309534.0
5805,63101859,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,rndm,1.2.0,runtime,308744.0
5806,63101775,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,ripemd160,1.0.1,runtime,308588.0
5807,63101712,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,glob,7.0.3,runtime,152517.0
5808,63101616,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,rimraf,2.5.2,runtime,308529.0
5809,63101535,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,right-align,0.1.3,runtime,701147.0
5810,63101463,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,resolve,0.3.1,runtime,307465.0
5811,63101399,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,rfile,1.0.0,runtime,308302.0
5812,63101339,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,response-time,2.3.1,runtime,307651.0
5813,63101263,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,resolve,1.1.7,runtime,307465.0
5814,63101194,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,request-progress,2.0.1,runtime,307109.0
5815,63101117,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,qs,2.3.3,runtime,303433.0
5816,63101053,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,mime-types,1.0.2,runtime,170429.0
5817,63100966,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,request,2.51.0,runtime,307050.0
5818,63100895,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,replace-ext,0.0.1,runtime,306911.0
5819,63100824,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,repeating,2.0.1,runtime,306883.0
5820,63100743,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,repeat-string,1.5.4,runtime,306877.0
5821,63100666,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,repeat-element,1.1.2,runtime,306875.0
5822,63100590,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,regjsparser,0.1.5,runtime,306532.0
5823,63100522,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,regjsgen,0.2.0,runtime,306531.0
5824,63100434,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,regexpu-core,1.0.0,runtime,1147783.0
5825,63100358,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,regex-cache,0.4.3,runtime,605544.0
5826,63100290,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,regenerate,1.2.1,runtime,306443.0
5827,63100222,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,redis,0.7.3,runtime,305999.0
5828,63100156,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,redent,1.0.0,runtime,995268.0
5829,63100096,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,rechoir,0.6.2,runtime,305805.0
5830,63047117,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,cipher-base,1.0.2,runtime,993358.0
5831,63046993,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,chokidar,1.4.3,runtime,274187.0
5832,63046880,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,chalk,1.1.3,runtime,134974.0
5833,63046756,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,center-align,0.1.3,runtime,701149.0
5834,63046670,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,caseless,0.8.0,runtime,134388.0
5835,63046582,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,camelcase-keys,2.1.0,runtime,134057.0
5836,63046461,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,camelcase,2.1.1,runtime,134055.0
5837,63046358,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,callsite,1.0.0,runtime,273505.0
5838,63046276,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,bytes,2.1.0,runtime,273324.0
5839,63046163,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,builtins,0.0.7,runtime,133492.0
5840,63042756,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,bn.js,4.11.3,runtime,132078.0
5841,63042635,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,bluebird,2.10.2,runtime,132000.0
5842,63042541,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,readable-stream,1.0.34,runtime,305591.0
5843,63042445,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,bl,0.9.5,runtime,131707.0
5844,63042354,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,binary-extensions,1.4.0,runtime,131398.0
5845,63042250,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,beeper,1.1.0,runtime,131026.0
5846,63042151,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,batch,0.5.3,runtime,271596.0
5847,63042060,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,basic-auth-connect,1.0.0,runtime,130707.0
5848,63041959,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,basic-auth,1.0.3,runtime,130704.0
5849,63041854,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,base64id,0.1.0,runtime,271394.0
5850,63041752,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,base64-url,1.2.1,runtime,130652.0
5851,63041660,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,base64-js,0.0.8,runtime,130646.0
5852,63041523,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,Base64,0.2.1,runtime,271380.0
5853,63041377,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,balanced-match,0.3.0,runtime,130520.0
5854,63041261,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,background-worker,0.1.2,runtime,130413.0
5855,63041128,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,babylon,6.7.0,runtime,885935.0
5856,63040986,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,lodash,3.10.1,runtime,167115.0
5857,63032912,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,astw,2.0.0,runtime,129339.0
5858,63032815,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,ast-types,0.8.16,runtime,129283.0
5859,63032718,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,assert-plus,0.1.5,runtime,268326.0
5860,63032629,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,assert,1.1.2,runtime,129193.0
5861,63032523,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,asn1.js,4.5.2,runtime,129135.0
5862,63032421,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,asn1,0.1.11,runtime,268017.0
5863,63032266,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,arrify,1.0.1,runtime,571170.0
5864,63032087,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,array-unique,0.2.1,runtime,128969.0
5865,63031926,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,array-uniq,1.0.2,runtime,128968.0
5866,63031804,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,array-union,1.0.1,runtime,128967.0
5867,63031652,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,array-find-index,1.0.1,runtime,1135385.0
5868,63031564,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,array-differ,1.0.0,runtime,128895.0
5869,63031475,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,arr-flatten,1.0.1,runtime,128871.0
5870,63031391,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,arr-diff,2.0.0,runtime,128870.0
5871,63031307,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,archy,1.0.0,runtime,128730.0
5872,63031212,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,anymatch,1.3.0,runtime,128241.0
5873,63031117,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,ansi-styles,2.2.1,runtime,128132.0
5874,63031025,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,ansi-regex,2.0.0,runtime,128130.0
5875,63030940,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,amdefine,1.0.0,runtime,261799.0
5876,63030863,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,align-text,0.1.4,runtime,701144.0
5877,63030783,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,active-x-obfuscator,0.0.1,runtime,260403.0
5878,63030697,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,acorn,1.2.2,runtime,260346.0
5879,63030581,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,accepts,1.2.13,runtime,126537.0
5880,63045930,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,buffer-xor,1.0.3,runtime,795811.0
5881,63046066,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,builtin-modules,1.1.1,runtime,778930.0
5882,63045830,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,buffer,2.1.13,runtime,133354.0
5883,63045733,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,browserify-zlib,0.1.4,runtime,133180.0
5884,63045644,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,browserify-sign,4.0.0,runtime,133154.0
5885,63045508,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,browserify-shim,2.0.10,runtime,133152.0
5886,63045432,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,browserify-rsa,4.0.1,runtime,133148.0
5887,63045323,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,browserify-des,1.0.0,runtime,993965.0
5888,63044189,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,glob,3.2.11,runtime,152517.0
5889,63044054,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,browserify,3.46.1,runtime,133067.0
5890,63043930,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,resolve,0.6.3,runtime,307465.0
5891,63043832,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,browser-resolve,1.2.4,runtime,133027.0
5892,63043725,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,through,2.2.7,runtime,322898.0
5893,63043587,GitHub,gorillatron/async-task,404,NPM,npm-shrinkwrap.json,,lockfile,,JSONStream,0.6.4,runtime,291991.0
